Date,MaxTemp,MinTemp,avgWind,avgGust,avgHumidity,avgCloud,avgPressure,totalPrecip,totalPrecipTmrw
05-03-2015,28,15,14.125,21.625,55.75,13.75,1014.125,0,0
05-04-2015,29,16,10.75,18.125,69.375,30.25,1017.375,0,2
05-05-2015,27,17,11.875,19,69.625,24,1019.625,2,7
05-06-2015,25,17,13.625,22.875,72,27.625,1017,7,4
05-07-2015,27,18,12.75,20.25,73.875,32.75,1014,4,19
05-08-2015,24,17,5.875,10.375,91.5,56,1013.75,19,4
05-09-2015,24,16,5.625,9,90.625,72.125,1015.25,4,26
05-10-2015,29,18,13,21.625,84,40.75,1012,26,21
05-11-2015,20,12,13.375,19.875,73,30.375,1014.625,21,0
05-12-2015,20,7,10,15,60.25,6.875,1024,0,0
05-13-2015,23,8,10,15.375,61,24.375,1025.25,0,4
05-14-2015,25,12,15.875,25.125,75.5,56.375,1019,4,5
05-15-2015,24,18,10.875,18.375,87.5,61,1015.375,5,4
05-16-2015,25,19,13.625,21.25,85.25,52.25,1013.5,4,0
05-17-2015,27,20,16.375,24.5,75.625,27.5,1012,0,0
05-18-2015,28,16,10,15,75.625,42.375,1018.75,0,0
05-19-2015,22,8,8.125,11.875,62.75,9.375,1023.375,0,16
05-20-2015,10,7,10,14.125,92,87.75,1018.875,16,0
05-21-2015,19,5,7.5,10.75,70.625,30,1022.875,0,0
05-22-2015,24,8,5.625,10,60.125,27.75,1023.5,0,0
05-23-2015,25,15,10.25,16.375,59.625,42.5,1022.75,0,4
05-24-2015,28,18,14.5,23.125,77.125,71.625,1014.125,4,2
05-25-2015,29,15,12.5,18.5,73,38,1012.875,2,1
05-26-2015,25,18,13.5,20.375,72.5,34,1012.25,1,8
05-27-2015,29,17,9.375,15.25,73.5,27,1017,8,8
05-28-2015,27,16,7.75,13.125,82.875,26,1018.375,8,17
05-29-2015,28,18,8.375,14,88.375,45.75,1015,17,39
05-30-2015,19,18,7.5,11,96.625,89.5,1014.125,39,0
05-31-2015,15,12,8.125,11.375,88.625,94.375,1019.375,0,0
06-01-2015,20,11,5.5,8.125,84.375,82.625,1020.5,0,0
06-02-2015,22,10,5.75,8.75,79.625,42.375,1018.375,0,1
06-03-2015,28,12,7.625,12,80.25,58.375,1014.875,1,8
06-04-2015,27,18,7.125,11.875,89.75,44.25,1015.25,8,10
06-05-2015,27,20,9,15.5,87.25,27.375,1016.125,10,0
06-06-2015,31,18,5.75,9.25,79.75,45.75,1015.5,0,1
06-07-2015,34,20,12.375,19.5,72.5,18,1010.75,1,14
06-08-2015,31,21,9.625,16.25,70.625,19.875,1010,14,0
06-09-2015,33,18,6.125,10.5,64.5,7.25,1010.75,0,0
06-10-2015,34,20,8.75,15.5,57.625,13.125,1009.375,0,0
06-11-2015,34,21,11.75,18.875,58.625,12,1008.5,0,7
06-12-2015,32,23,12.75,20.75,75.875,24.5,1009.875,7,9
06-13-2015,30,20,10.75,18.125,86,32.75,1012.625,9,15
06-14-2015,29,21,10.625,17.625,86.25,38.75,1014,15,24
06-15-2015,28,23,10.75,18.375,88.625,41.125,1014.125,24,19
06-16-2015,30,21,5.5,9.25,90.625,78.875,1017,19,10
06-17-2015,24,21,8.875,15.375,94.375,56,1015.875,10,48
06-18-2015,24,21,8.25,14.625,95.125,73.125,1014.625,48,40
06-19-2015,24,20,11.375,17,94,90.5,1010.875,40,0
06-20-2015,33,16,8.5,13.75,79,43.5,1011.375,0,1
06-21-2015,34,22,12.75,19.125,71.25,8.375,1013.375,1,0
06-22-2015,34,23,14.125,20.375,70.5,17,1013.375,0,0
06-23-2015,31,22,8.25,13.25,73.5,33.875,1016.75,0,1
06-24-2015,35,20,6.75,11.625,71.375,10,1018.625,1,4
06-25-2015,35,24,10.625,16.25,70.375,11.25,1014.25,4,17
06-26-2015,24,20,8.875,14.75,93.25,50.5,1012.25,17,0
06-27-2015,26,17,7.25,10.5,81.375,58,1015.375,0,2
06-28-2015,29,14,10.25,16.5,74.75,15.75,1012.625,2,1
06-29-2015,29,18,8.5,14,73,24.75,1010.625,1,0
06-30-2015,32,19,9.25,14.375,67.625,11.25,1012.125,0,60
07-01-2015,30,21,8.75,14.5,85.375,38.875,1011.375,60,33
07-02-2015,26,20,6.75,10.125,86.625,47.875,1010.5,33,8
07-03-2015,28,17,6.25,9.75,76.375,29,1012.25,8,0
07-04-2015,29,17,5.75,10.125,75.5,21.25,1014.875,0,0
07-05-2015,32,19,8.375,14.125,73.5,20.75,1016,0,2
07-06-2015,32,22,11.375,17.875,79.375,16.375,1013.875,2,42
07-07-2015,23,16,8,12.625,98.125,92.625,1014.375,42,51
07-08-2015,23,18,10.375,16,97.625,96.625,1013.875,51,2
07-09-2015,26,16,6.125,8.75,82.625,68.625,1016.625,2,8
07-10-2015,29,20,8,12.625,85.5,52.75,1017.125,8,0
07-11-2015,34,21,10.625,17.125,72.75,17.5,1017.375,0,5
07-12-2015,34,22,9.375,15.625,77.125,11.25,1014,5,0
07-13-2015,37,24,11.125,18.25,67.875,4.875,1008.5,0,2
07-14-2015,36,24,8.375,14,68.125,8.875,1007.125,2,0
07-15-2015,33,22,7.75,12.5,73.375,6.75,1012.25,0,0
07-16-2015,34,22,10.25,16,75.5,19.125,1012.125,0,5
07-17-2015,36,23,11,17.5,69,14.5,1010.625,5,0
07-18-2015,36,23,10.625,17.25,66,18.875,1012.125,0,9
07-19-2015,33,25,7,11.125,78.75,16.875,1013,9,12
07-20-2015,32,22,8.5,13.5,86,18.5,1010.25,12,0
07-21-2015,29,20,7,11.125,75,38.75,1012.25,0,3
07-22-2015,25,20,6.125,9.875,87.875,57.5,1012.75,3,8
07-23-2015,32,19,5.125,8.875,79,41.875,1013.25,8,0
07-24-2015,36,21,6,10.25,73.5,17,1013.875,0,6
07-25-2015,36,24,6.5,11.625,80.875,23.625,1012.875,6,8
07-26-2015,34,24,9.125,16,87.375,25.125,1012.125,8,4
07-27-2015,37,23,6.25,11.125,76.375,16,1012.875,4,2
07-28-2015,37,24,8.25,13.375,72.25,14.125,1013,2,0
07-29-2015,32,22,9,14.25,67.875,9.25,1016.125,0,0
07-30-2015,33,18,5.25,9.25,52.75,6.75,1020,0,0
07-31-2015,33,18,6.25,10.75,53.875,6.625,1018.25,0,0
08-01-2015,33,19,4.875,8.5,66.375,7.5,1015.625,0,6
08-02-2015,34,20,8,13,66.375,9.25,1012.25,6,4
08-03-2015,33,22,6.625,10.625,76.125,7.25,1011.75,4,3
08-04-2015,34,21,4.375,7.125,81.375,18.5,1014.25,3,47
08-05-2015,25,21,5.875,10.5,95.5,54.25,1013,47,0
08-06-2015,29,20,5.375,8,87.375,60.625,1011.5,0,6
08-07-2015,30,20,5.5,9.875,85.875,34.875,1011.125,6,0
08-08-2015,33,21,6.375,10.625,76,34.875,1012.5,0,8
08-09-2015,37,22,8.25,13.125,69.875,14.75,1011.625,8,11
08-10-2015,31,22,8.875,13.875,82,23.875,1012.25,11,0
08-11-2015,29,18,8.375,13.125,73.5,24.125,1017.5,0,0
08-12-2015,30,17,5.75,9.625,66.25,11.625,1020.375,0,0
08-13-2015,32,17,3.5,6,71.5,11.75,1019.375,0,0
08-14-2015,33,18,5.625,9.875,66.125,15.25,1019.75,0,0
08-15-2015,32,17,5.75,9.5,65,3.625,1019.375,0,0
08-16-2015,32,19,7.875,13.25,69.5,11.125,1018.125,0,0
08-17-2015,32,19,6.875,12.375,73.125,19.375,1015.25,0,10
08-18-2015,30,20,10.5,17.75,83,19.375,1009.75,10,8
08-19-2015,21,13,9.375,14.25,79.875,38.625,1009.875,8,0
08-20-2015,27,12,7.5,13.125,63,7.625,1015.25,0,0
08-21-2015,28,14,10.125,16,59.625,7.625,1017.375,0,11
08-22-2015,25,16,9.625,17.125,86.25,29.5,1014.875,11,0
08-23-2015,25,16,9.875,16.375,78.375,39.75,1015.125,0,0
08-24-2015,26,10,7.625,12.625,55,8.5,1019,0,0
08-25-2015,26,11,7.625,12.5,57.75,0.125,1019.25,0,0
08-26-2015,27,11,5.75,9.75,60.625,0,1020.125,0,0
08-27-2015,28,14,7.75,13.625,63.625,7.875,1019,0,0
08-28-2015,27,14,10.25,16.5,63.875,26.125,1016.875,0,14
08-29-2015,28,17,8,14.125,79.5,28,1015.375,14,13
08-30-2015,28,18,6.125,11.25,88,24,1015.125,13,2
08-31-2015,32,19,10.125,15.125,70.375,15.375,1016.125,2,3
09-01-2015,29,19,10.625,17.125,75.25,68.125,1014.75,3,0
09-02-2015,33,21,9.5,15.375,67.5,12.375,1016.375,0,0
09-03-2015,34,21,7.5,12.875,66.625,12.375,1013.875,0,0
09-04-2015,28,19,9.75,16.25,66.375,36,1014.5,0,1
09-05-2015,27,17,9.625,15.75,74.625,54.875,1016.375,1,0
09-06-2015,34,20,9.375,15.625,56.5,36,1016,0,0
09-07-2015,28,22,9.5,19.375,70.75,13.875,1015.125,0,5
09-08-2015,28,22,9.125,14.75,79.625,44,1012.375,5,11
09-09-2015,28,20,3.5,5.875,88.625,60.375,1013.125,11,0
09-10-2015,30,18,5.875,9.375,79.375,51.5,1012.75,0,8
09-11-2015,23,14,11.5,17.25,75.125,37.125,1015.75,8,0
09-12-2015,20,8,8.75,13,66.25,9.875,1018.625,0,0
09-13-2015,24,7,7.75,13,58.75,7.375,1017.75,0,0
09-14-2015,29,16,14.5,22.375,46.75,13.875,1017.375,0,0
09-15-2015,28,16,13.5,21.625,47.75,6.625,1020.25,0,0
09-16-2015,25,17,8.875,15.625,62,30,1019.5,0,0
09-17-2015,25,15,7.25,12,81.125,60.75,1017.375,0,0
09-18-2015,26,14,8.375,14,77.875,57.375,1017,0,0
09-19-2015,28,16,8.875,15.375,73.25,52.75,1016.5,0,0
09-20-2015,24,13,8.5,15.25,62.125,32.625,1017.75,0,0
09-21-2015,27,10,7.5,13.25,57.75,1.75,1017.75,0,0
09-22-2015,29,15,6.875,13,53.375,28.25,1019.375,0,0
09-23-2015,29,15,6.75,12,53.625,25,1020.625,0,0
09-24-2015,29,14,5.75,10.375,57.25,9.375,1020.125,0,0
09-25-2015,28,13,6.125,9.625,62.625,19.25,1019,0,0
09-26-2015,22,14,7.75,12.625,77.5,37.625,1018.625,0,0
09-27-2015,24,16,6.875,11.5,86.875,78,1016,0,0
09-28-2015,27,16,5.75,9.625,80.625,67.875,1014.25,0,0
09-29-2015,27,18,8,12.25,76.375,51.75,1013.75,0,0
09-30-2015,21,12,9.5,14,71.875,50.5,1018.75,0,0
10-01-2015,19,7,9.5,15.25,64.5,0.375,1022,0,0
10-02-2015,19,6,10.875,17.375,66.125,4.5,1021.375,0,0
10-03-2015,17,8,11.125,16.75,61,32,1017.5,0,0
10-04-2015,18,7,8.5,11.875,71.5,51.125,1019.125,0,0
10-05-2015,23,11,5.25,8,75.125,44.625,1019.875,0,0
10-06-2015,23,14,4.375,6.625,85.75,88.5,1019.875,0,0
10-07-2015,24,15,3.875,6.75,85.125,78.625,1019.75,0,0
10-08-2015,28,15,8.125,13.5,73,37.375,1016.625,0,0
10-09-2015,17,11,8.125,13.125,76.375,39.125,1020.625,0,0
10-10-2015,23,5,4.5,8.25,69,3.25,1021.25,0,0
10-11-2015,27,11,12.625,20.875,58.375,7.75,1011.25,0,0
10-12-2015,26,16,13.125,21,48,3.5,1006.375,0,0
10-13-2015,22,9,10.5,17.25,38.75,0.5,1012.125,0,0
10-14-2015,23,12,8,13.25,45.75,1.375,1015.75,0,0
10-15-2015,26,10,8.375,14.75,44,10,1019.125,0,0
10-16-2015,17,7,9.375,15.25,36.5,1.625,1028.125,0,0
10-17-2015,14,4,7.75,13.125,38.5,7.75,1031.5,0,0
10-18-2015,17,4,10.875,17.75,35.125,7.25,1030.875,0,0
10-19-2015,24,11,15,23.5,34.5,5.75,1023.625,0,0
10-20-2015,26,15,14.375,23,33.5,5.75,1019,0,0
10-21-2015,27,14,10.375,17.75,56.625,8.875,1020.625,0,0
10-22-2015,26,18,8.25,14.75,60.5,39.375,1021.375,0,7
10-23-2015,16,13,10.375,19.625,75.875,74,1018.75,7,0
10-24-2015,17,8,12.375,20.125,73.5,58.375,1017.625,0,0
10-25-2015,16,8,9.125,15,58.25,33,1024.875,0,0
10-26-2015,19,7,10.875,17.875,57.375,16.875,1022.375,0,12
10-27-2015,14,13,9.625,14.875,90.625,96.375,1012.25,12,0
10-28-2015,14,7,11.625,17.75,83.875,68,1005.5,0,0
10-29-2015,11,3,8.875,13.625,56.625,10.375,1013.875,0,1
10-30-2015,14,3,8.875,15.375,75,35.375,1018.5,1,14
10-31-2015,14,9,14.375,23.625,95.375,94.125,1010.125,14,0
11-01-2015,21,7,5,10.125,71.375,6.25,1015.25,0,0
11-02-2015,21,7,6.25,12,65.375,2.5,1015.75,0,0
11-03-2015,20,9,7.125,12.5,86.125,26.5,1018,0,0
11-04-2015,21,11,8.625,14.625,83.125,37.875,1018.375,0,11
11-05-2015,18,13,14.5,24,95.375,98.375,1014.25,11,4
11-06-2015,15,7,8,12.625,72.5,12.875,1019.25,4,0
11-07-2015,13,4,7,11.875,58,2.875,1028,0,0
11-08-2015,13,2,6.875,12.75,60.5,0,1028.625,0,0
11-09-2015,14,1,4.25,8.5,58.125,0.25,1022.875,0,0
11-10-2015,17,5,10,17.5,61.125,2.25,1018,0,0
11-11-2015,19,11,17.125,29.25,83.875,57.625,1006,0,0
11-12-2015,13,5,17.375,25.625,57.625,0.75,1014.875,0,0
11-13-2015,14,2,6.75,12.25,52.875,1.125,1025.25,0,0
11-14-2015,18,6,10.25,18.125,55.25,0.25,1026.125,0,0
11-15-2015,16,9,12.5,21.75,57.25,19,1024.625,0,17
11-16-2015,14,8,18.125,27.375,84.75,90,1016.625,17,97
11-17-2015,19,15,19.25,31.875,95.75,93.125,1002.5,97,8
11-18-2015,10,7,14.625,23.375,83.125,31.75,1002.375,8,0
11-19-2015,9,3,9.75,16.375,66.75,8,1020.875,0,1
11-20-2015,10,2,11.25,18.875,60.625,36.25,1022.125,1,13
11-21-2015,7,-3,15.5,23.125,84,59.125,1020.75,13,0
11-22-2015,7,-3,7.375,11.5,58.875,12.125,1024.375,0,0
11-23-2015,12,2,9.125,16.375,76.625,4.875,1021.5,0,0
11-24-2015,14,5,10.375,19.25,74.75,43,1022.5,0,0
11-25-2015,12,7,17.5,28.375,78.25,61.625,1021,0,0
11-26-2015,17,13,18.125,27.75,87.125,98,1023,0,74
11-27-2015,7,4,12.875,18.375,95,98.5,1024.625,74,4
11-28-2015,3,1,9.625,13.25,95.375,100,1026.75,4,4
11-29-2015,4,2,7.75,10.625,94.25,99.5,1024.875,4,2
11-30-2015,7,3,5.875,8.25,96.375,99.5,1016.5,2,0
12-01-2015,8,0,10.625,16.625,85,19.125,1014.5,0,0
12-02-2015,4,-1,10.875,16.5,83.75,51.875,1016,0,0
12-03-2015,-1,-1,5.375,11.25,96.5,22.125,1027.875,0,0
12-04-2015,11,0,7.875,14.5,83.625,0,1033.875,0,0
12-05-2015,11,0,10.25,18.5,81.875,6.75,1033.375,0,0
12-06-2015,11,3,9.5,17.125,86.5,56.125,1027.125,0,0
12-07-2015,11,2,7.25,13,84.5,41.5,1023.875,0,0
12-08-2015,15,6,12.625,22.375,81.5,14.125,1013.25,0,0
12-09-2015,13,6,8.375,14.625,86.125,41.125,1011.25,0,0
12-10-2015,17,8,11.75,21.625,75.25,6.5,1007.5,0,0
12-11-2015,16,6,11.375,19.25,90.25,34.375,1006.875,0,0
12-12-2015,18,15,10.625,19,94.5,94.625,1011.625,0,31
12-13-2015,18,12,18.75,30.75,92.625,94.125,1002.875,31,17
12-14-2015,7,4,14.125,21.375,89.75,73,999.125,17,0
12-15-2015,12,1,9.625,15.625,90.125,31.625,1009.25,0,2
12-16-2015,11,1,13.125,20.375,82.625,20.25,1008.625,2,0
12-17-2015,3,-2,7.625,11.125,74.875,25.125,1017.5,0,0
12-18-2015,5,-2,11.875,19.75,79.625,59.125,1021.375,0,1
12-19-2015,6,2,13.75,22.5,84.75,61,1018.75,1,1
12-20-2015,6,2,14.875,22.625,80.375,68.125,1015,1,2
12-21-2015,14,6,14.875,22.75,86,63.125,1010.125,2,0
12-22-2015,11,0,9.75,15,81.625,12.125,1009.25,0,2
12-23-2015,17,6,19,32,85.75,41.25,995.875,2,0
12-24-2015,10,2,7.875,12.875,86.625,21.375,1013.375,0,0
12-25-2015,8,2,9.625,15.125,80.875,19.25,1022.125,0,50
12-26-2015,12,5,8.625,14.875,95.625,93.25,1015.5,50,108
12-27-2015,4,2,19,26.875,96.125,100,1020.125,108,27
12-28-2015,5,-3,12.5,20.5,80.125,61.375,1020.375,27,0
12-29-2015,1,-2,7.875,11.5,79.125,61.625,1020.5,0,0
12-30-2015,2,-2,6.375,8.375,74.5,68,1025.25,0,0
12-31-2015,3,-3,5.75,9.25,74.625,41,1030,0,0
01-01-2016,3,-3,9.75,16,75.5,7.75,1030.375,0,0
01-02-2016,6,-2,10.25,17.375,73.625,0,1025,0,0
01-03-2016,3,-3,10,16.375,85.375,6.375,1024.75,0,0
01-04-2016,0,-6,15.625,24,70.375,56.25,1024.875,0,0
01-05-2016,4,-5,10,16.75,71.875,36.625,1031,0,0
01-06-2016,6,-3,10.125,17.25,76.375,52.5,1024,0,7
01-07-2016,7,3,11.625,18.75,93,88.5,1015.125,7,0
01-08-2016,9,5,10.75,16.5,93.875,93.375,1008.75,0,16
01-09-2016,3,-8,12.25,16.75,96.125,96.125,1013.375,16,0
01-10-2016,-9,-13,12.125,17,81.5,2.375,1024.625,0,0
01-11-2016,1,-10,12,20.5,84.75,55.5,1019.5,0,0
01-12-2016,-1,-6,11,17.25,84.75,19.375,1022,0,0
01-13-2016,7,-7,9.25,15.625,77.375,19.75,1020.5,0,0
01-14-2016,13,3,12.875,24.5,94.625,47,1008.25,0,4
01-15-2016,9,-2,14.5,22,91.125,92.25,1003.5,4,0
01-16-2016,1,-4,9,12,61.875,29.75,1016.625,0,0
01-17-2016,-5,-13,9.375,13.125,52.75,25.5,1024.25,0,0
01-18-2016,-8,-15,7.25,10.5,71.625,15,1032.375,0,1
01-19-2016,-4,-9,10.5,14.25,63.75,84.625,1030,1,1
01-20-2016,0,-7,5.5,8,85.125,77.125,1025.125,1,0
01-21-2016,-2,-6,9.75,13.125,84.375,60.625,1024.375,0,0
01-22-2016,-2,-6,13.125,17.25,81.5,70,1024.625,0,0
01-23-2016,3,-5,5.125,8.25,77.875,45.125,1025.125,0,0
01-24-2016,8,-3,11.5,20.125,82.375,45.25,1016.625,0,0
01-25-2016,9,1,16.625,26.875,92.125,86.125,1010.25,0,0
01-26-2016,2,-3,11.875,16.375,79.5,80.75,1023.75,0,0
01-27-2016,7,-3,5.625,9.625,76,9.375,1024.875,0,0
01-28-2016,9,0,12.25,20.5,81.25,22.75,1014,0,0
01-29-2016,11,-1,10,16.875,85.125,28.125,1013.875,0,0
01-30-2016,18,8,11,20.25,83.75,32.125,1005.5,0,0
01-31-2016,16,8,12.125,21.125,87.875,44.375,1004.5,0,0
02-01-2016,11,4,7.625,13.25,79.375,33.375,1015,0,3
02-02-2016,15,7,16.625,27,81.625,53.875,1002.75,3,0
02-03-2016,1,-1,17.25,23.75,76.125,68.25,1014.375,0,0
02-04-2016,5,-4,8.625,13.125,62.25,3.5,1027.375,0,0
02-05-2016,7,-3,4.625,8.75,66.25,9.875,1029.5,0,0
02-06-2016,10,-1,9.625,16.5,69.75,20.375,1025.75,0,0
02-07-2016,9,3,13.125,22.375,77,31.125,1017.625,0,0
02-08-2016,-1,-4,20.25,26.875,73.75,96.875,1014.5,0,0
02-09-2016,-3,-8,17.75,23.625,54.875,62.125,1018.875,0,0
02-10-2016,0,-8,9.75,14.875,70.625,31.125,1022.125,0,0
02-11-2016,2,-6,9.625,14.25,71.5,45,1024.625,0,0
02-12-2016,2,-5,10.5,15.625,76.125,32.125,1028,0,0
02-13-2016,-4,-10,9.375,12.875,44.25,51.875,1035.75,0,9
02-14-2016,0,-6,11.625,16.75,79.875,95.625,1020.375,9,0
02-15-2016,8,-3,6.25,11.625,94.25,49.625,1012.5,0,9
02-16-2016,4,-1,8.125,13.75,98.125,91.125,1011.125,9,0
02-17-2016,8,-1,5.625,10.25,93.5,72.5,1023.75,0,0
02-18-2016,15,3,17.25,29.75,82.25,12.875,1019.25,0,0
02-19-2016,18,12,16.25,27.25,69,45.375,1012.5,0,15
02-20-2016,21,11,7.625,14.125,85.5,47.375,1014.125,15,3
02-21-2016,12,6,8.875,12.875,85,33.875,1018,3,0
02-22-2016,9,0,6.625,10.75,82.625,35.625,1020.25,0,0
02-23-2016,7,0,10.75,16.5,82.75,85.25,1014.125,0,17
02-24-2016,3,0,15.375,24.375,92.625,92.625,1008.75,17,0
02-25-2016,3,-3,12.375,20,86.25,42.625,1021.625,0,0
02-26-2016,7,-4,6.5,10.875,69.75,18.375,1027.125,0,0
02-27-2016,16,1,11.25,20.125,73.625,19.625,1018.375,0,0
02-28-2016,17,9,18.125,32.125,76.625,16.375,1009.375,0,0
02-29-2016,16,3,9,15.375,71,5.25,1016.375,0,0
03-01-2016,11,0,14.25,20.375,81,72.75,1014.5,0,0
03-02-2016,8,-3,8.875,12.875,63.5,28,1020.75,0,6
03-03-2016,9,4,10.125,15.5,90.25,98.25,1013.75,6,0
03-04-2016,12,0,6,10.25,83.75,39.75,1021.375,0,0
03-05-2016,14,5,10.5,17,75.125,19.625,1021.5,0,0
03-06-2016,17,3,14.25,23,78.125,37,1019.875,0,4
03-07-2016,16,13,15,25.375,86,78.625,1010.75,4,9
03-08-2016,18,15,14.5,23.625,87.875,90.375,1011.375,9,9
03-09-2016,16,13,5.375,8.625,95.375,99.5,1012.75,9,8
03-10-2016,11,7,7.625,11.375,91.625,60.625,1019.375,8,0
03-11-2016,14,5,7.625,12.75,80.75,22.375,1024.625,0,6
03-12-2016,15,9,6.625,10.5,95.875,97.75,1016.75,6,11
03-13-2016,18,11,4.875,7.875,94.875,83.125,1007,11,9
03-14-2016,20,9,6.125,10.125,87.125,41.375,1005.625,9,2
03-15-2016,24,12,13.75,21.375,86.75,45.5,1001.875,2,0
03-16-2016,14,6,12.375,20,61.25,26.125,1013.375,0,0
03-17-2016,15,4,7.25,12.625,55.125,12.5,1016.125,0,1
03-18-2016,9,3,10.375,16,65.5,58.5,1019,1,0
03-19-2016,7,-2,9.875,14.75,67.75,28.625,1023.125,0,0
03-20-2016,8,-3,10.25,15.5,68,39.875,1025.375,0,0
03-21-2016,14,-1,10.875,18.25,63.875,4,1023.375,0,0
03-22-2016,21,8,18.375,29.375,63.5,42.5,1009.375,0,0
03-23-2016,18,13,15.875,25,78.875,63.25,1004.875,0,6
03-24-2016,11,4,16,22.25,78,69.5,1006,6,0
03-25-2016,13,-1,6.5,10.5,70.375,12,1017.25,0,0
03-26-2016,18,3,9.25,14.75,74.625,40.5,1016.75,0,6
03-27-2016,11,3,10,15.375,89.625,70.125,1016.75,6,0
03-28-2016,18,0,6.125,10.875,68,2.375,1021.375,0,0
03-29-2016,17,6,12.125,19.5,66.375,9.625,1021.25,0,3
03-30-2016,21,9,18.875,29.625,83,63.625,1008,3,0
03-31-2016,18,11,16.125,22.75,77.25,54.375,1000.625,0,0
04-01-2016,12,4,13.75,19.625,63.625,23.875,1012.875,0,0
04-02-2016,15,1,14.625,20.75,60.25,7.875,1017.125,0,0
04-03-2016,22,2,13.75,21.5,57.75,2.25,1016.375,0,0
04-04-2016,20,10,13,21.625,54.25,3.875,1018.625,0,0
04-05-2016,17,3,16.125,23.5,60.5,11.875,1023.75,0,8
04-06-2016,17,9,16.375,25.875,66.5,43.125,1008.125,8,1
04-07-2016,16,7,14.625,21.875,59.5,30,1011.375,1,0
04-08-2016,13,2,15.75,23.25,56.75,9.125,1018.125,0,0
04-09-2016,14,-2,9.875,15.5,46.75,10.125,1022.125,0,5
04-10-2016,17,8,16,27.625,82.75,70,1010.125,5,50
04-11-2016,13,6,10.25,15.625,78.875,54.625,1016.125,50,0
04-12-2016,14,1,7.375,11.75,63.5,4.75,1023.875,0,1
04-13-2016,19,10,13.25,21.25,78.125,60,1014.125,1,0
04-14-2016,18,10,14.625,22.875,74.625,44.875,1014.5,0,1
04-15-2016,17,9,14.875,23.125,73.375,61.25,1014.625,1,0
04-16-2016,15,8,14.5,22.25,77.25,59.625,1017.625,0,0
04-17-2016,21,9,10.75,18.125,75.5,57.75,1017.75,0,2
04-18-2016,19,12,12,19.5,77.625,64.625,1014.125,2,0
04-19-2016,19,10,12.375,19.25,76.625,61,1014.125,0,0
04-20-2016,18,7,11.375,17.75,71.25,66.125,1016.375,0,0
04-21-2016,21,10,12,19,78.75,31.625,1010.875,0,0
04-22-2016,22,9,8.75,13.875,74.875,27.5,1016.25,0,0
04-23-2016,25,11,7.125,12.75,74.125,42.5,1018.25,0,0
04-24-2016,26,15,13.75,22.625,68.125,10.875,1011.5,0,0
04-25-2016,27,16,12,19.5,70.25,23.375,1006.875,0,5
04-26-2016,27,18,9.25,15.125,83.625,38.875,1005.875,5,15
04-27-2016,23,15,10.875,17.75,82.25,38,1002.75,15,0
04-28-2016,22,10,10.75,16.625,69.125,3.5,1011.75,0,1
04-29-2016,18,9,11.5,16.875,81.5,57.375,1014.875,1,25
04-30-2016,20,13,8.875,13.75,92,69.25,1007.125,25,0
05-01-2016,21,11,10.25,15.5,73.125,21.375,1013.25,0,0
05-02-2016,14,8,7.375,10.625,80.75,60.75,1017.625,0,0
05-03-2016,18,7,6.625,10.75,73.25,57.125,1016.375,0,0
05-04-2016,20,10,14.625,22.375,60.25,16.75,1011.125,0,0
05-05-2016,20,8,9,14,63.5,3,1016.25,0,0
05-06-2016,26,5,6.125,10.625,60.125,3.625,1017,0,0
05-07-2016,29,13,11.75,18.375,58,9.25,1012.25,0,0
05-08-2016,28,14,8,13.5,66,10.625,1010,0,1
05-09-2016,23,16,14.5,21.375,82.125,53,1007.75,1,3
05-10-2016,28,15,9.375,14.375,81.5,41.375,1008.625,3,10
05-11-2016,30,16,7.5,11.5,82.5,21.125,1013.625,10,12
05-12-2016,22,12,10.75,15.625,74.25,25.25,1018.625,12,0
05-13-2016,27,10,10,15.75,62.25,12.375,1018.5,0,0
05-14-2016,15,4,13,17.75,57.625,5.375,1021.875,0,0
05-15-2016,20,6,6.25,10.375,57.375,13.75,1022.625,0,35
05-16-2016,10,9,10.125,16.125,93.375,87.25,1020.875,35,28
05-17-2016,9,8,12.25,18.125,97.5,95.25,1020.875,28,0
05-18-2016,13,7,6.875,13.75,90.625,80.375,1022.375,0,0
05-19-2016,26,14,12,19,71.875,50.875,1014,0,4
05-20-2016,24,16,12.125,19.5,80.625,64.375,1013.5,4,0
05-21-2016,24,14,11.125,17.125,72.75,52.5,1015.5,0,0
05-22-2016,27,7,5.625,9.375,61.125,2.125,1018.375,0,0
05-23-2016,28,13,10.25,16.75,60,6.5,1013.875,0,2
05-24-2016,28,16,10.875,16.25,83.375,43.625,1014.375,2,10
05-25-2016,29,18,10.25,16.125,84.125,44.5,1014.25,10,4
05-26-2016,27,22,13.25,21.875,82.375,35.25,1012.625,4,11
05-27-2016,25,21,14.25,20.875,83.75,74.5,1009.75,11,1
05-28-2016,28,20,13.5,19,74.25,28.375,1011.75,1,0
05-29-2016,29,17,5.625,9.375,74,38.875,1017.875,0,5
05-30-2016,31,16,5.625,10.25,70.875,28.25,1016.625,5,6
05-31-2016,27,18,10.625,17.125,81,59.125,1013.875,6,6
06-01-2016,26,19,4.125,6.625,85.5,52.25,1014.5,6,3
06-02-2016,28,18,8.375,12.625,77.5,40.125,1016.75,3,6
06-03-2016,22,19,6.75,11.5,89.875,73.75,1016.25,6,1
06-04-2016,28,18,8.375,13.125,79.125,47.25,1011.5,1,0
